Gene,Fold_Difference
J02683_s_at,11.8423028785982
J02758_s_at,14.4
X05130_s_at,308.1
M27436_s_at,15.05
J02871_s_at,12.05
M13232_s_at,21.2
M22403_s_at,12.6
J02947_s_at,25.9
J02960_cds1_s_at,20.9
M29610_at,3.74576271186441
M29610_s_at,70.2962962962963
U05255_at,9.95
U05255_s_at,407.2
M17446_s_at,1
Y00339_s_at,149.1
U50327_s_at,9.83928571428571
J03077_s_at,800
J03241_s_at,7.66233766233766
U07804_s_at,16.75
U07806_s_at,41.4457831325301
J03263_s_at,90.85
Z74616_s_at,9
X51441_at,11.5
X51441_s_at,1
L25878_s_at,4.15
Y00285_s_at,82.45
M26004_s_at,47.5
S62696_s_at,11.95
M17183_s_at,6.65
M24351_cds3_s_at,8.1
M31551_s_at,473.2
J03626_rna1_s_at,15.85
X57579_s_at,145.046153846154
U01691_s_at,107.838709677419
X04729_s_at,29.05
J03778_s_at,3.75
M21119_s_at,800
M24349_s_at,8.8
M26958_s_at,7.5
J03805_s_at,13.0232558139535
M96233_s_at,75.05
U72648_s_at,8.45
J05253_s_at,18
J03934_s_at,8.25
J04029_s_at,57.88
J04046_s_at,8.61090909090909
M69203_s_at,459.8
J04130_s_at,83.7696335078534
J04152_rna1_s_at,17.7
M61827_rna1_s_at,6.4331983805668
X14684_s_at,6.98123324396783
J04430_s_at,86.6
U75272_s_at,8.09411764705882
M27968_s_at,6.55
X17567_s_at,4.06002400960384
X52979_rna1_s_at,6.72622478386167
S40719_s_at,6.54275741710297
J04617_s_at,1.68598524762908
X03689_s_at,97.5609756097561
J04810_s_at,5.65
J05016_rna1_s_at,40
J05036_s_at,36.05
J05200_rna1_s_at,1
J05252_s_at,10.9
J05582_s_at,25.55
M32304_s_at,49.0169491525424
X53002_s_at,19.2
M34996_s_at,158.89552238806
K01160_s_at,106.15
S77835_s_at,1
X00695_s_at,9.5
X02176_s_at,20.15
K02777_s_at,68.35
M13058_s_at,6.59154929577465
M69197_xpt2_s_at,26.85
K03494_s_at,1
K03498_xpt1_s_at,29.4
M26901_s_at,15.05
M21642_at,7.6
M21642_s_at,7.65
X69920_s_at,8.19565217391304
L00634_s_at,34.95
X66113_s_at,8.16129032258065
L03411_s_at,40.25
L03840_s_at,26.25
U09851_s_at,54.05
L04483_s_at,1.11034004163775
L05072_s_at,31.6756756756757
L12760_s_at,8.1
M26665_at,4.3
M26665_s_at,33.25
L05624_s_at,33.2
L05628_s_at,18.6
Z94753_s_at,13.75
U50360_s_at,10.85
Z31560_s_at,4.3943661971831
M88461_s_at,23.75
U06643_s_at,2.45
U51003_s_at,21.4
L08044_s_at,19.95
S57212_s_at,12.4720812182741
L09209_s_at,290.7
L10333_s_at,9.36170212765957
L10338_s_at,3.31768953068592
X70940_s_at,101.75
M30607_s_at,16.35
X13766_s_at,6.85
L10615_s_at,4.17529880478088
L10955_cds1_s_at,10.95
U89922_s_at,512.65
L15189_s_at,3.46710526315789
L11238_s_at,10.8
L11244_s_at,1
L11701_s_at,23.55
U40002_s_at,1
U37055_rna1_s_at,17.55
U67932_s_at,29.6
L12060_s_at,15.6
L12711_s_at,323.6
U03397_s_at,26.3
X65727_cds2_s_at,13.15
L13939_s_at,19.0668604651163
X68285_s_at,2.55
X69886_s_at,3
L14848_s_at,6.95
L15296_s_at,18.1
U58837_s_at,7.25
X67235_s_at,114.15
L17075_s_at,7.95
L17418_cds2_s_at,4.75
U33838_at,11.9
U33838_s_at,20.15625
Z22951_rna1_s_at,7.41399416909621
U23430_s_at,27
M67468_s_at,25.3
L19493_s_at,6.25625
U11875_s_at,10.5862068965517
X64624_s_at,77.1
L20469_s_at,13
U59632_s_at,34.3333333333333
S75213_s_at,4.07391304347826
U18088_s_at,2.65
X63575_s_at,15.1
U24389_s_at,6.8
U02683_s_at,20.7
U18383_s_at,5.45
L22524_s_at,4.5
L23333_s_at,88
M27394_s_at,167.45
M60974_s_at,17.8349514563107
L24774_s_at,39.2
L25286_s_at,4.35
M89470_s_at,19.25
U45255_s_at,1
L25931_s_at,30.2413793103448
U35005_s_at,15.5
S69265_s_at,13.2459016393443
L27213_s_at,1
M62782_s_at,1
L27559_s_at,2.45
L27584_s_at,1
X69962_s_at,10.8
L29306_s_at,9.6
M96995_s_at,124.7
S77893_s_at,123.05
L32831_s_at,9.62256809338521
S75578_s_at,33.35
U80226_s_at,6.5703125
L33262_s_at,2.2
L34363_s_at,1
L35249_s_at,17.3164556962025
L35253_s_at,23.2
L46720_s_at,37.15
U19495_s_at,5.5
X95097_rna1_s_at,32.6
X95425_s_at,1
U17743_s_at,11.6
L37036_s_at,16.7
X94628_rna1_s_at,1
L37360_s_at,35.45
M34458_rna1_s_at,24.8378378378378
L37868_s_at,25.1
L38490_s_at,19.3787878787879
U15637_s_at,4.78326996197719
U32986_s_at,15.1372549019608
L40384_s_at,1
L40386_s_at,164.6
U61734_s_at,10.8539325842697
U43185_s_at,132.7
M97347_s_at,36.05
L49209_s_at,13.35
L42374_s_at,31.9
L43575_s_at,35.6363636363636
L43579_at,17.25
L43579_s_at,23.4905660377358
L44140_cds4_s_at,38.2
U28749_s_at,12.15
X92518_s_at,3.32448979591837
L47125_s_at,15.7
Z37987_s_at,11.3
L47276_s_at,97.2
Y08765_s_at,53.2727272727273
Y08766_s_at,82.1
U37546_s_at,23.9
U45878_s_at,4.38909090909091
L76528_s_at,6.2
U48436_s_at,12.25
X95463_s_at,1
U31215_s_at,1.1
U31216_s_at,1
L77567_s_at,1
U64315_s_at,4.6875
U64805_s_at,12.65
U72882_s_at,28.5
V00565_s_at,7.75
M10051_s_at,19.5
M10321_s_at,4.75
M11025_s_at,18.25
X62891_s_at,337.35
M11313_s_at,14.95
X05855_at,1
X05855_s_at,12.0202177293935
X07438_s_at,41.5
X03363_s_at,20.45
X02875_s_at,47.05
M12963_s_at,20.7
X83705_s_at,4.4327731092437
M12959_s_at,30.8298755186722
M13560_s_at,800
M13690_s_at,58.1
M13686_s_at,24.4
M13829_s_at,16.2647058823529
M34353_s_at,30.7
M13928_s_at,24.05
X04445_rna1_s_at,9.75
X81851_s_at,6.05
M13994_s_at,48.3
M60891_s_at,118.85
U59058_s_at,26.7
M14328_s_at,14.7874306839187
M16336_s_at,215.15
M14483_rna1_s_at,2.47142415817115
X04602_s_at,283.35
Y00081_s_at,270.95
M26708_s_at,1.56678417547983
X64072_s_at,394.2
M15517_cds3_s_at,29.4
M27396_s_at,19.3
M16364_s_at,1
M16474_s_at,2.9
M36429_s_at,9.98425196850394
M16591_s_at,32.45
M16652_at,8.4683257918552
M16652_s_at,1.65
M16707_rna1_at,21.4
M16707_rna1_s_at,65.2
M16750_s_at,242.8
M16938_s_at,20
M31423_s_at,5.75
U08006_s_at,14.1
M28130_rna1_s_at,658.8
Y00787_s_at,800
M17236_at,37.75
M17236_s_at,11.2
M26856_s_at,1
M17254_s_at,43.25
Y00414_s_at,12.9417475728155
M18255_cds2_s_at,27.6515151515152
M18391_s_at,14.1785714285714
Z19554_s_at,4.26439232409382
Y00083_s_at,6.35
X54667_at,1.05
X54667_s_at,4.51658767772512
M19267_s_at,9.75
M19309_s_at,13.75
M19508_xpt3_s_at,28.4475524475524
M19878_at,16.85
M19878_s_at,4.3
M27783_s_at,538.9
M20203_s_at,402.95
X58298_s_at,12.45
M20642_s_at,4.8
M20747_s_at,3.86266094420601
M20778_s_at,7.65
M26311_s_at,800
M84371_rna1_s_at,18.0977777777778
M21142_cds2_s_at,3.25396825396825
M54914_s_at,6.25
M26692_s_at,36.25
Z20656_rna1_s_at,3.6
M21665_s_at,11.75
M35851_s_at,4.7
M33772_s_at,12.05
M26730_s_at,9.64095371669004
M22348_s_at,5.42523364485981
M23234_s_at,9.1
M23323_s_at,12.2523240371846
Z68228_s_at,255.35
M23892_s_at,9.6
X95325_s_at,34.8843930635838
M24122_s_at,17.8
M55024_s_at,3.6
M24485_s_at,14.4666666666667
M24486_s_at,24.55
M24736_s_at,8.05
M24748_cds2_s_at,3.55
M24766_s_at,1
M54915_s_at,25.225974025974
X12876_s_at,24.5
X72632_s_at,3.22304832713755
U16799_s_at,69.4
M31776_s_at,36.1
S66541_s_at,1
M26041_s_at,12.5083798882682
Z80345_rna1_s_at,32.2
M26657_s_at,2.8
M27093_s_at,8.8
M27504_s_at,29.2
M27533_s_at,12.8
X60003_s_at,7.69135802469136
M28213_s_at,13.925
S72493_s_at,86.1
M29277_at,5.90432098765432
M29277_s_at,40.65
M28882_s_at,22.1648351648352
U20734_s_at,437.6
M29335_at,6.2
M29335_s_at,1.35
Z47055_s_at,15.3766233766234
M29932_s_at,5.2409972299169
M29994_s_at,7.16190476190476
M33493_s_at,172.15
M31516_s_at,29.8
M30257_s_at,10.35
M30448_s_at,6.35838150289017
X57152_rna1_s_at,3.74837310195228
M30625_s_at,6.05
M30703_s_at,473.5
M74587_rna1_s_at,30.65
X97748_s_at,213.85
M31169_s_at,53.7
M31211_s_at,74.35
M31241_s_at,6.85
M65214_s_at,3.80371900826446
M33684_s_at,4.93063583815029
U05681_s_at,8.60980392156863
M31774_s_at,17.4
X68090_s_at,12.3
X51435_s_at,4.06428571428571
X54199_s_at,8.95
M65292_s_at,6.9
M32879_at,70.4
M32879_s_at,34.2
M58286_s_at,107.8
M86873_s_at,6.5
M34338_s_at,23.4444444444444
U22178_s_at,23.95
M34376_s_at,4.8
M35093_s_at,1
S37730_s_at,88.95
U50648_s_at,11.6525735294118
M36118_s_at,19.1
X13955_s_at,49.8
M36284_s_at,26.0054644808743
M36542_s_at,81.05
X13810_s_at,45.7
M36653_s_at,10.5
Z38133_s_at,12.75
M57731_s_at,495.65
X53800_s_at,89.7
M37238_s_at,12.2459016393443
M37457_at,8.0352733686067
M37457_s_at,13.85
M86383_s_at,11.35
M38449_s_at,199.2
M55409_s_at,3.00187617260788
M86933_at,2.1
M86933_s_at,41.45
M55513_s_at,47.6
M60450_s_at,10.3
X54993_s_at,27.05
M55682_s_at,12.6
M55998_s_at,4.76433121019108
M57466_s_at,521.65
U16720_rna1_s_at,34.35
M57703_s_at,9.6
M65134_s_at,10
X13461_s_at,5.93023255813953
M58525_s_at,140.8
M59216_s_at,17.9
X52282_s_at,33.45
M60284_s_at,6.73540856031128
M60483_rna1_s_at,11.4933333333333
X69950_s_at,37.95
M60784_s_at,8.00872093023256
S81661_s_at,5.65
M61826_s_at,69.8095238095238
M61832_s_at,9.60159362549801
X65962_s_at,4.57913669064748
S82362_s_at,12.95
M62403_s_at,80.35
S38742_s_at,26.9
M62628_s_at,83.8
X53595_s_at,9.45
M73746_s_at,1.75
M63438_s_at,791.65
M92843_s_at,70.4170854271357
M63838_s_at,94.05
M64269_s_at,18.7
X51823_at,1
X51823_s_at,4.05
M81886_s_at,1
Z26491_s_at,42.6120689655172
M68907_s_at,8.75
S67247_s_at,12.7
M72885_rna1_s_at,636.55
M73239_s_at,9
M74088_s_at,11.4
X63131_s_at,57.45
M74715_s_at,8.15131578947368
U04285_s_at,58.5
Z31690_s_at,45.55
M75715_s_at,13.5862068965517
M76732_s_at,17.5
X74929_s_at,9.55
M77348_rna1_s_at,31.15
X90824_s_at,91.45
M77829_s_at,9.4
M80397_s_at,61.3
X62083_s_at,9.20815138282387
M81181_s_at,38.45
X58528_s_at,25.3
M81182_s_at,15.3
M81695_s_at,19.5839416058394
M81778_s_at,5.3
X80763_s_at,3.02681992337165
M83652_s_at,144.6
X62534_s_at,9.92748091603053
M83667_rna1_s_at,194.5
M83712_s_at,12.05
M84820_s_at,16.75
U84011_s_at,13.25
X15673_s_at,4.46195652173913
X62515_s_at,24.55
M87507_s_at,9.85
M91368_s_at,9.55
M91669_s_at,15.1
X03794_s_at,21.3
S54005_s_at,7.89840746842394
U33202_s_at,9.65
U33203_s_at,6
S57132_s_at,7.2589928057554
X57348_s_at,8.45
X56088_s_at,2.35
X75091_s_at,15.6728971962617
M94172_s_at,12.4242424242424
Y10141_s_at,43.25
M95585_s_at,11.75
X68985_s_at,10.6315789473684
S49592_s_at,4.92035398230088
M96738_s_at,3.15
M97796_s_at,30.5330396475771
X14253_s_at,13.25
X60299_s_at,13.2
X59303_s_at,51.6
M98399_s_at,80
S76978_s_at,11.05
S38953_s_at,28.65
X63741_s_at,7.85
X66142_s_at,10.4965986394558
X57809_at,26.7
X57809_s_at,547.52380952381
S62028_s_at,6.6
S52969_cds1_s_at,4.9527027027027
X65784_s_at,6.55511811023622
S56151_s_at,9.0957095709571
S57153_s_at,6.95
U95019_s_at,8.8
U12387_s_at,22.45
S62904_s_at,3.85
S68134_s_at,1.2
X86401_s_at,20
S69272_s_at,99.9
S69370_s_at,4.35
X51362_s_at,14.6106870229008
S72024_s_at,22.7634408602151
S72503_s_at,11.364312267658
U24056_s_at,4.17427385892116
S73885_s_at,147.8
U31929_s_at,9
U15641_s_at,20.4
S75256_s_at,29.6
U33052_s_at,33.3
S75881_s_at,1
S76473_s_at,3.95061728395062
U05012_s_at,12.25
U20816_s_at,20.6
S76756_s_at,18.9
S77154_s_at,114.3
U00001_s_at,6.25
S78798_s_at,24.95
S78873_s_at,29
S79219_s_at,16.8387096774194
S79873_s_at,36.2272727272727
S80437_s_at,11.6813186813187
X58199_s_at,39.35
S81243_s_at,56
S81264_s_at,6.52027027027027
S81737_s_at,18.45
S82471_s_at,14.6
S82597_rna1_s_at,33.45
S83309_s_at,18.65
S83325_s_at,16.25
S83362_s_at,33.85
S83390_s_at,1
S83513_s_at,3.86813186813187
U22322_s_at,2.3
X04347_s_at,3.3078354351871
U00947_s_at,4.08163265306122
U12259_cds2_s_at,2.65
U02566_s_at,21.05
U04806_s_at,44.95
X73358_s_at,22.4207650273224
U06155_at,23.3
U06155_s_at,46.242774566474
U08854_s_at,18.45
Z48314_s_at,7.15
U29463_s_at,17.5
U07969_s_at,18.6
U51010_s_at,50.35
U08191_s_at,5.6
U09087_s_at,19.25
U18271_cds3_s_at,7.69117647058824
U09178_s_at,45.8
U09510_s_at,5.36170212765957
U09716_s_at,10.1159420289855
U72935_cds3_s_at,11.390243902439
U09820_s_at,8.3109243697479
Z29066_s_at,13.1
U11717_s_at,12.35
U13913_s_at,5.05
U28758_s_at,8.75
U11862_s_at,1
U27516_s_at,12.9
U12424_s_at,4.1
U29943_s_at,8.3
U12707_s_at,4.82692307692308
X75346_s_at,43.2
U13021_s_at,1
U13696_s_at,1.85
U14577_s_at,6.05
U15642_s_at,19.65
U16120_s_at,5.4
X91911_s_at,345.65
U16812_s_at,4.31952662721894
U16811_s_at,18.6
X84213_s_at,18.7235772357724
X74301_s_at,93.7
U18297_s_at,1
U19147_s_at,9.05
U19252_s_at,20.5128205128205
U19557_s_at,8.98214285714286
U31973_s_at,1
U20536_s_at,7.05
U20759_s_at,1
U22314_s_at,17.75
U22431_s_at,49.775
U22970_rna1_s_at,57.4
X78416_s_at,13.45
U23435_s_at,14.45
U23852_s_at,384.285714285714
U24488_s_at,1
U25034_s_at,8.54304635761589
U32499_s_at,7.3
U26173_s_at,191.45
U26266_s_at,53
U26312_s_at,11.4571428571429
U60206_s_at,4.45
Z16411_s_at,19.65
U27333_at,22.4
U27333_s_at,17
U27326_s_at,21.55
U28488_s_at,28.95
U75276_s_at,33.6
Z50115_s_at,78.45
U30827_s_at,18.8582474226804
U31201_cds2_s_at,1
U45328_s_at,141.65
U31903_s_at,121.1
U41068_cds2_s_at,12.0131578947368
U32674_s_at,30.55
U33448_s_at,1
U90065_s_at,21.85
U40271_s_at,19.25
U43203_s_at,30.3
X82850_s_at,50.05
U67092_at,4.45
U67092_s_at,6.24876237623762
X91196_s_at,10.15
X85116_rna1_s_at,223.25
U33936_s_at,34.3
U34070_s_at,4.35
X89986_s_at,20.5
U40317_s_at,1
U35637_s_at,4.85
U35835_s_at,37.65
U41163_s_at,1
U36759_s_at,22.5145631067961
Z69030_s_at,9.32857142857143
X85137_s_at,7.94230769230769
U38227_s_at,1
Z47038_s_at,4.22317596566524
X81832_s_at,1
U40152_s_at,10.45
U74382_s_at,23.9
X93511_s_at,5.79591836734694
U40763_s_at,10.6
U40846_s_at,9.54347826086956
U76366_s_at,72.55
U41315_rna1_s_at,34.7
X76942_s_at,4.24561403508772
U41767_s_at,6.03064066852368
X96506_s_at,10.6535433070866
U51333_s_at,182.95
U43189_s_at,10.7590361445783
U43747_s_at,16.5454545454545
U43916_s_at,56.6
U44799_s_at,31.85
U45448_s_at,23.2846715328467
U46746_s_at,7.5
X51698_s_at,11.8
U47686_s_at,31.8
U48865_s_at,1
U49020_cds2_s_at,120.75
Z49148_s_at,22.3152022315202
U49835_s_at,95.9308176100629
U49957_s_at,8.85
U50361_s_at,7.8
U50527_s_at,24.75
U52077_s_at,10.3484848484848
X99374_s_at,1.25
X92493_s_at,27.95
U52696_s_at,5.17785234899329
U52828_s_at,14
Z54367_s_at,92.05
U54644_s_at,6.07399103139013
U66711_rna1_s_at,12.0822669104205
U56402_s_at,19.05
U59877_s_at,9.65
U57623_s_at,4.50666666666667
U57971_s_at,28.6363636363636
X60787_s_at,4.6
U59831_rna1_s_at,10.3623188405797
U69140_s_at,44.6
U60808_s_at,1
U61276_s_at,9.66666666666667
U67122_s_at,15.990990990991
X99586_s_at,7.52173913043478
U61397_s_at,8.37864077669903
U79261_s_at,40.95
Y08417_s_at,8.45
U72263_s_at,14.25
U67368_s_at,9.35
U64573_s_at,9.65
U65416_rna1_s_at,3.5756880733945
X56687_s_at,32.95
X00437_s_at,800
U66726_at,1.95
U66726_s_at,6.5
Z70276_s_at,4.75
U66828_s_at,3.1980198019802
U70064_s_at,7.88059701492537
U68105_s_at,3.41469731304629
Z48501_s_at,5.91060214259328
U68135_s_at,7.55
U68162_cds1_s_at,17.3
U69126_s_at,7.17551020408163
U86755_s_at,8.7
U70439_s_at,9.33414436334144
U71203_s_at,27.5
Y07565_s_at,15.5
U72509_s_at,57.4
Y09943_s_at,3.1
U72936_s_at,34.6206896551724
U73167_cds2_s_at,26.3
U73477_s_at,102.55
Y09392_s_at,55.65
U79528_s_at,6.85321100917431
U75309_s_at,4
U76764_s_at,238.8
U79115_s_at,13.65
U79667_s_at,1
X99897_s_at,1
U80987_s_at,1
Y10262_s_at,23.85
U82108_s_at,39.35
U83239_s_at,3.41138659320477
U83326_s_at,4.7
X99393_s_at,19
U83598_at,32.85
U83598_s_at,15.7
U86759_s_at,50.6
U90543_at,4.3
U90543_s_at,9.81147540983607
U90552_at,16.05
U90552_s_at,18.8521739130435
Y07827_s_at,1
U92314_s_at,1
U92457_s_at,9.25
Y08265_s_at,3.56756756756757
X17644_s_at,22.55
X58822_rna1_s_at,7.1
X05839_rna1_s_at,2.95
X04470_s_at,25.8
X04706_s_at,4.1
Z11518_s_at,16.95
X06700_s_at,10.55
X12530_s_at,195.35
X07619_s_at,26.05
X65965_s_at,228.571428571429
X13100_s_at,11.25
X14885_rna1_s_at,4.5
X52426_s_at,8.1
X14690_s_at,10.45
X15954_rna1_s_at,1.05
X15729_s_at,7.77148846960168
X16260_s_at,19.2
X16504_s_at,1
X16660_cds1_s_at,1
X70944_s_at,9.43977591036415
X56681_s_at,4.22163588390501
X60955_s_at,1
X53296_s_at,44.2962962962963
X61755_rna1_s_at,39.65
X53390_s_at,7.149377593361
X55037_s_at,6.11788617886179
Y00451_s_at,37.1206896551724
X58431_rna2_s_at,8.55294117647059
X59932_s_at,10.285393258427
X60104_s_at,16.85
X63522_s_at,5.3
X74874_rna1_s_at,6.20344827586207
X83492_at,11.8021978021978
X83492_s_at,26.1
X83490_s_at,15.5
X89101_s_at,7.37980769230769
X64877_at,17.1
X64877_s_at,3.35
X66276_s_at,17.9677419354839
X66894_s_at,4.29126213592233
X98337_s_at,5.65
X69116_s_at,16.9
Z25521_s_at,9.65535714285714
X85781_s_at,12.25
X86428_s_at,2.55
X74987_s_at,14.3
X76223_s_at,800
X77567_s_at,19.15
X79200_at,98.3
X79200_s_at,1.2
Z34974_s_at,3.9
X79683_s_at,11.85
X97267_rna1_s_at,307.35
X81836_s_at,9.4
X82206_s_at,6.88356164383562
Z70218_s_at,11.6
X83301_s_at,3.05
X83535_s_at,1
X87871_s_at,11.55
Z49825_s_at,12.7304347826087
Z69043_s_at,6.90642201834862
X90846_at,9.43396226415094
X90846_s_at,1
X95240_s_at,2.2
X95632_s_at,19.9
X98178_s_at,16.55
X98534_s_at,42.625
X99886_s_at,9.3
Y10514_s_at,6.7
Y10508_s_at,1
Z11899_s_at,5.63861386138614
Z35402_rna1_s_at,8.27397260273973
Z48519_s_at,9.35
AF000424_s_at,259.6
D83174_s_at,4.54477611940298
U46006_s_at,82.9
HG3546-HT3744_s_at,30.55
HG4677-HT5102_s_at,24.3
K02882_cds1_s_at,62.45
M36430_s_at,8.67676767676768
M95936_s_at,26.969696969697
S82297_at,8.11770674784373
X89399_s_at,294.5
HG3996-HT4266_at,1
M21305_at,305.8
M58460_at,5.3
S77582_at,13.1
U33880_at,4.2
X14474_at,12.1
HG2147-HT2217_at,4.93265749456915
HG2147-HT2217_r_at,40.5
HG2171-HT2241_at,1
HG2171-HT2241_r_at,1
HG2239-HT2324_at,7.35
HG2239-HT2324_r_at,90.45
HG2365-HT2461_at,9.05
HG3033-HT3194_at,29.7
HG3033-HT3194_r_at,211.35
HG3115-HT3291_at,17.95
HG3565-HT3768_at,1
HG3565-HT3768_r_at,196.15
HG3731-HT4001_at,14.7
HG3731-HT4001_r_at,4.9
HG3991-HT4261_at,5.1
HG3991-HT4261_r_at,3.39186200796108
HG4340-HT4610_at,1.15
HG4518-HT4921_at,1
HG4518-HT4921_r_at,20.35
HG4557-HT4962_at,5.90526315789474
HG4557-HT4962_r_at,23.90625
L11672_at,6.34307875894988
L11672_r_at,10.326565143824
M21388_at,1
M21388_r_at,35.904593639576
M55422_at,8.29203539823009
M96132_at,1
U57341_at,272.75
U57341_r_at,3.51782056534207
U90546_at,48.35
U90546_r_at,27.25
X87344_cds10_at,37.45
X87344_cds10_r_at,126.75
X98482_at,5.3
X98482_r_at,2.63157894736842
HG1067-HT1067_r_at,1
HG2566-HT4792_r_at,1
HG2702-HT2798_r_at,1
HG2887-HT3031_at,1
HG2887-HT3031_r_at,7.05
U34301_at,9.25
U34301_r_at,4.24022346368715
X94563_xpt2_r_at,148.95
Z46632_at,11.4
Z46632_r_at,278.95
AF001359_f_at,36.65
HG1034-HT1034_f_at,3.95
HG2148-HT2218_f_at,5.99382716049383
HG3141-HT3317_f_at,29.75
HG3236-HT3413_f_at,23.7297297297297
HG3576-HT3779_f_at,594.75
HG3597-HT3800_f_at,8.80122793553338
HG3635-HT3845_f_at,11.8
HG3729-HT3999_f_at,14.35
HG3921-HT4191_f_at,48.45
HG4417-HT4687_f_at,7.15
HG688-HT688_f_at,6.59981768459435
J02982_f_at,9.3109756097561
J03801_f_at,393.615384615385
L05514_f_at,6.7
L49173_f_at,12.5757575757576
L49219_f_at,12.75
L49229_f_at,28.4
L76670_f_at,1
M19045_f_at,218.577464788732
M23575_f_at,18.4
S78693_f_at,5.35
X14008_rna1_f_at,169.47311827957
X59244_f_at,5.71653543307087
X97230_f_at,8.8
D16154_at,13.1
D17793_at,54.15
D38024_at,53.5
D49728_at,18.1268656716418
D87017_cds3_at,3.95759717314488
D90042_at,18.2
HG1980-HT2023_at,13.1330343796712
HG1996-HT2044_at,5.65
HG2149-HT2219_at,5.15596330275229
HG2160-HT2230_at,2.05
HG2600-HT2696_at,1
HG3491-HT3685_at,5.75
HG3513-HT3707_at,6.1
HG3636-HT3846_at,7.86175115207373
HG4108-HT4378_at,4.74452554744526
HG4109-HT4379_at,20.45
HG4115-HT4385_at,13.65
HG4322-HT4592_at,149.4
HG4593-HT4998_at,11.7213114754098
HG491-HT491_at,4.3
HG881-HT881_at,32.8
J00146_at,11.2
J00207_rna2_at,14.65
J00210_rna1_at,3.15
J00220_cds5_at,15.5
J03910_rna1_at,6.75
J05412_at,4.41477272727273
K03431_cds1_at,4.32249322493225
L05187_at,5.17880794701987
L08010_at,156
L13740_at,36.2846715328467
L14430_at,2.4
L20433_at,11
L32606_at,1
L34035_at,2.15
M10942_at,56.609375
M10943_at,22.75
M12125_at,36.5
M13485_at,28.2962962962963
M14306_at,3.45
M16714_at,7.55
M19888_at,12.95
M21302_at,8.9
M21539_at,11.1346153846154
M23263_at,28.95
M30838_at,6.62121212121212
M31523_at,36.1507936507937
M31932_at,5.296
M32578_at,95.4
M35999_at,7.3
M36072_at,1.65169815216269
M37075_at,18.9
M37981_at,11.6
M38180_rna1_at,3.55
M55418_at,8.1
M55419_at,3.55
M60746_at,37.8
M60751_at,4
M61855_at,25
M68519_rna1_at,1
M77144_rna1_at,12.7
M81650_rna1_at,11.1
M90354_at,1
M92642_at,4.13305898491084
M93311_at,5.95
M99435_at,21.6
M99436_at,1
M99438_at,11.75
M99439_at,10.8505154639175
S68287_at,1
S72043_rna1_at,93
S73840_at,29.45
S74720_at,1.65
S78774_at,1
U00928_at,10.45
U01317_cds4_at,800
U02388_at,1
U03858_at,36.55
U05861_at,27.3
U12140_at,10.9117647058824
U19765_at,30.84375
U21556_at,13.65
U24153_at,9.45
U24683_at,15.75
U24685_at,41.7
U25975_at,81.85
U27460_at,45.8333333333333
U28014_at,12.6637931034483
U28015_at,3.75
U40279_at,35.85
U43944_at,11.65
U44103_at,15.1
U44105_at,2
U49441_at,3.23723723723724
U62432_at,3.1
U66061_cds3_at,24.6415094339623
U66077_at,8.21951219512195
U76388_at,33.2463768115942
U82279_at,1
U82979_at,29
U83117_at,7.1
U84388_at,38.5
U92027_at,6.60377358490566
X00088_at,1
X00948_at,7
X00949_at,4.9
X01703_at,53.0921052631579
X02956_at,6.2
X02958_at,9.25
X06825_at,4.9
X16546_at,126.181818181818
X17093_at,49.5242718446602
X54489_rna1_at,21.4
X55989_rna1_at,32.25
X58399_at,117.1
X58401_at,3.8
X60487_at,14.1
X69115_at,5.5327868852459
X69654_at,5.22704998366547
X72304_at,4.25
X72475_at,5.40625
X78712_at,1
X87211_at,30.55
X90530_at,6.69014084507042
X98225_at,10.9
X98296_at,15.45
X99133_at,8
Y07566_at,14.6
Y13618_at,8.8
Z00010_at,1
Z30643_at,8.41304347826087
Z30644_at,161.15
Z46261_at,1
Z47556_rna2_at,1
Z49105_at,44.75
Z68274_at,10.3
Z80779_at,12.15
Z80781_at,9.25
Z80783_at,6.37301587301587
Z80787_at,9.37878787878788
Z83336_at,4.39920159680639
Z83735_at,8.4
D17427_at,17.55
D17547_at,16.5
D29992_at,9.75
D64053_at,6.6
D86096_cds6_at,6.1
J00277_at,6.35
J00314_at,133.8
J03634_at,17.1
L05144_at,24.4
L08904_at,15.8285714285714
L11931_at,9.25
L13943_at,17.5
L32961_at,18
L35594_at,45.4
L36644_at,5.9
L37112_at,6.61666666666667
M15395_at,338.15
M16594_at,1
M16653_at,1
M17252_at,1
M24069_at,71.0487804878049
M25296_at,36.1
M25667_at,35
M28170_at,25.7
M28439_at,13.2
M36634_at,11.1
M60614_at,15.2
M62303_at,11.95
M64752_at,8.72727272727273
M95740_at,19.9
M96956_at,9.65
U01337_at,5.74894514767932
U01828_at,7.75
U03494_at,38.95
U04241_at,13.4534351145038
U09587_at,8.41371158392435
U14187_at,4.69354838709677
U18934_at,2.6
U20499_at,6.44313725490196
U21689_at,1
U35234_at,24.7702702702703
U46744_at,1
U47677_at,41.8
U62434_at,3.1
U69611_at,13.35
X00038_at,15.9
X00540_at,7.3
X05345_at,13.2
X06318_at,20
X07496_at,8.9
X07730_at,58.45
X12953_at,43
X14767_at,39.25
X16105_at,54.45
X51345_at,37.6299212598425
X52889_at,7.83508771929825
X53683_at,47.7
X78711_at,8.125
X80878_at,59.1
X81637_at,13.6
X95876_at,73.4
X96754_at,6.8
